,Unnamed: 0,0,no_contract,fix_str,langs,tokenized,lower,no_punc,stopwords_removed,pos_tags,wordnet_pos,lemmatized
23572,23572,kltim,['kltim'],kltim,es,['kltim'],['kltim'],['kltim'],['kltim'],"[('kltim', 'NN')]","[('kltim', 'n')]",['kltim']
23574,23574,eyowww,['eyowww'],eyowww,de,['eyowww'],['eyowww'],['eyowww'],['eyowww'],"[('eyowww', 'NN')]","[('eyowww', 'n')]",['eyowww']
23575,23575,ppkn,['ppkn'],ppkn,ca,['ppkn'],['ppkn'],['ppkn'],['ppkn'],"[('ppkn', 'NN')]","[('ppkn', 'n')]",['ppkn']
23576,23576,isma,['isma'],isma,ce,['isma'],['isma'],['isma'],['isma'],"[('isma', 'NN')]","[('isma', 'n')]",['isma']
23578,23578,ludin,['ludin'],ludin,jv,['ludin'],['ludin'],['ludin'],['ludin'],"[('ludin', 'NN')]","[('ludin', 'n')]",['ludin']
23579,23579,fero,['fero'],fero,io,['fero'],['fero'],['fero'],['fero'],"[('fero', 'NN')]","[('fero', 'n')]",['fero']
23581,23581,sukmajaya,['sukmajaya'],sukmajaya,eo,['sukmajaya'],['sukmajaya'],['sukmajaya'],['sukmajaya'],"[('sukmajaya', 'NN')]","[('sukmajaya', 'n')]",['sukmajaya']
23582,23582,jelekkkkkkkkkkkkk,['jelekkkkkkkkkkkkk'],jelekkkkkkkkkkkkk,lt,['jelekkkkkkkkkkkkk'],['jelekkkkkkkkkkkkk'],['jelekkkkkkkkkkkkk'],['jelekkkkkkkkkkkkk'],"[('jelekkkkkkkkkkkkk', 'NN')]","[('jelekkkkkkkkkkkkk', 'n')]",['jelekkkkkkkkkkkkk']
23584,23584,nguras,['nguras'],nguras,tl,['nguras'],['nguras'],['nguras'],['nguras'],"[('nguras', 'NNS')]","[('nguras', 'n')]",['nguras']
23587,23587,nngon,['nngon'],nngon,ce,['nngon'],['nngon'],['nngon'],['nngon'],"[('nngon', 'NN')]","[('nngon', 'n')]",['nngon']
23588,23588,daplikasi,['daplikasi'],daplikasi,pl,['daplikasi'],['daplikasi'],['daplikasi'],['daplikasi'],"[('daplikasi', 'NN')]","[('daplikasi', 'n')]",['daplikasi']
23589,23589,lex,['lex'],lex,uk,['lex'],['lex'],['lex'],['lex'],"[('lex', 'NN')]","[('lex', 'n')]",['lex']
23590,23590,geddo,['geddo'],geddo,tr,['geddo'],['geddo'],['geddo'],['geddo'],"[('geddo', 'NN')]","[('geddo', 'n')]",['geddo']
23591,23591,apriyanti,['apriyanti'],apriyanti,it,['apriyanti'],['apriyanti'],['apriyanti'],['apriyanti'],"[('apriyanti', 'NN')]","[('apriyanti', 'n')]",['apriyanti']
23595,23595,syahar,['syahar'],syahar,id,['syahar'],['syahar'],['syahar'],['syahar'],"[('syahar', 'NN')]","[('syahar', 'n')]",['syahar']
23596,23596,abissssssss,['abissssssss'],abissssssss,de,['abissssssss'],['abissssssss'],['abissssssss'],['abissssssss'],"[('abissssssss', 'NN')]","[('abissssssss', 'n')]",['abissssssss']
23597,23597,kmpret,['kmpret'],kmpret,ca,['kmpret'],['kmpret'],['kmpret'],['kmpret'],"[('kmpret', 'NN')]","[('kmpret', 'n')]",['kmpret']
23598,23598,marlo,['marlo'],marlo,it,['marlo'],['marlo'],['marlo'],['marlo'],"[('marlo', 'NN')]","[('marlo', 'n')]",['marlo']
23600,23600,rovin,['rovin'],rovin,de,['rovin'],['rovin'],['rovin'],['rovin'],"[('rovin', 'NN')]","[('rovin', 'n')]",['rovin']
23601,23601,prlu,['prlu'],prlu,sh,['prlu'],['prlu'],['prlu'],['prlu'],"[('prlu', 'NN')]","[('prlu', 'n')]",['prlu']
23602,23602,ekasari,['ekasari'],ekasari,ms,['ekasari'],['ekasari'],['ekasari'],['ekasari'],"[('ekasari', 'NN')]","[('ekasari', 'n')]",['ekasari']
23604,23604,cenut,['cenut'],cenut,it,['cenut'],['cenut'],['cenut'],['cenut'],"[('cenut', 'NN')]","[('cenut', 'n')]",['cenut']
23605,23605,supristio,['supristio'],supristio,eo,['supristio'],['supristio'],['supristio'],['supristio'],"[('supristio', 'NN')]","[('supristio', 'n')]",['supristio']
23606,23606,itz,['itz'],itz,de,['itz'],['itz'],['itz'],['itz'],"[('itz', 'NN')]","[('itz', 'n')]",['itz']
23609,23609,sopingi,['sopingi'],sopingi,it,['sopingi'],['sopingi'],['sopingi'],['sopingi'],"[('sopingi', 'NN')]","[('sopingi', 'n')]",['sopingi']
23612,23612,choyrul,['choyrul'],choyrul,ro,['choyrul'],['choyrul'],['choyrul'],['choyrul'],"[('choyrul', 'NN')]","[('choyrul', 'n')]",['choyrul']
23613,23613,afrizaldi,['afrizaldi'],afrizaldi,es,['afrizaldi'],['afrizaldi'],['afrizaldi'],['afrizaldi'],"[('afrizaldi', 'NN')]","[('afrizaldi', 'n')]",['afrizaldi']
23614,23614,ritno,['ritno'],ritno,sl,['ritno'],['ritno'],['ritno'],['ritno'],"[('ritno', 'NN')]","[('ritno', 'n')]",['ritno']
23615,23615,pasmada,['pasmada'],pasmada,pt,['pasmada'],['pasmada'],['pasmada'],['pasmada'],"[('pasmada', 'NN')]","[('pasmada', 'n')]",['pasmada']
23616,23616,alsatia,['alsatia'],alsatia,nl,['alsatia'],['alsatia'],['alsatia'],['alsatia'],"[('alsatia', 'NN')]","[('alsatia', 'n')]",['alsatia']
23617,23617,pilihqn,['pilihqn'],pilihqn,ms,['pilihqn'],['pilihqn'],['pilihqn'],['pilihqn'],"[('pilihqn', 'NN')]","[('pilihqn', 'n')]",['pilihqn']
23619,23619,ontjme,['ontjme'],ontjme,af,['ontjme'],['ontjme'],['ontjme'],['ontjme'],"[('ontjme', 'NN')]","[('ontjme', 'n')]",['ontjme']
23620,23620,panaluan,['panaluan'],panaluan,de,['panaluan'],['panaluan'],['panaluan'],['panaluan'],"[('panaluan', 'NN')]","[('panaluan', 'n')]",['panaluan']
23621,23621,ntahk,['ntahk'],ntahk,fa,['ntahk'],['ntahk'],['ntahk'],['ntahk'],"[('ntahk', 'NN')]","[('ntahk', 'n')]",['ntahk']
23625,23625,simeulue,['simeulue'],simeulue,es,['simeulue'],['simeulue'],['simeulue'],['simeulue'],"[('simeulue', 'NN')]","[('simeulue', 'n')]",['simeulue']
23626,23626,patrica,['patrica'],patrica,it,['patrica'],['patrica'],['patrica'],['patrica'],"[('patrica', 'NN')]","[('patrica', 'n')]",['patrica']
23629,23629,gyu,['gyu'],gyu,ko,['gyu'],['gyu'],['gyu'],['gyu'],"[('gyu', 'NN')]","[('gyu', 'n')]",['gyu']
23630,23630,lesmiana,['lesmiana'],lesmiana,hr,['lesmiana'],['lesmiana'],['lesmiana'],['lesmiana'],"[('lesmiana', 'NN')]","[('lesmiana', 'n')]",['lesmiana']
23631,23631,tarsan,['tarsan'],tarsan,it,['tarsan'],['tarsan'],['tarsan'],['tarsan'],"[('tarsan', 'NN')]","[('tarsan', 'n')]",['tarsan']
23633,23633,gando,['gando'],gando,pt,['gando'],['gando'],['gando'],['gando'],"[('gando', 'NN')]","[('gando', 'n')]",['gando']
23636,23636,spaya,['spaya'],spaya,tl,['spaya'],['spaya'],['spaya'],['spaya'],"[('spaya', 'NN')]","[('spaya', 'n')]",['spaya']
23637,23637,meylin,['meylin'],meylin,zh,['meylin'],['meylin'],['meylin'],['meylin'],"[('meylin', 'NN')]","[('meylin', 'n')]",['meylin']
23639,23639,badrul,['badrul'],badrul,ro,['badrul'],['badrul'],['badrul'],['badrul'],"[('badrul', 'NN')]","[('badrul', 'n')]",['badrul']
23640,23640,sky,['sky'],sky,ja,['sky'],['sky'],['sky'],['sky'],"[('sky', 'NN')]","[('sky', 'n')]",['sky']
23641,23641,donloat,['donloat'],donloat,pt,['donloat'],['donloat'],['donloat'],['donloat'],"[('donloat', 'NN')]","[('donloat', 'n')]",['donloat']
23642,23642,roican,['roican'],roican,fr,['roican'],['roican'],['roican'],['roican'],"[('roican', 'JJ')]","[('roican', 'a')]",['roican']
23643,23643,destia,['destia'],destia,pt,['destia'],['destia'],['destia'],['destia'],"[('destia', 'NN')]","[('destia', 'n')]",['destia']
23646,23646,edwi,['edwi'],edwi,eo,['edwi'],['edwi'],['edwi'],['edwi'],"[('edwi', 'NN')]","[('edwi', 'n')]",['edwi']
23647,23647,cisto,['cisto'],cisto,eo,['cisto'],['cisto'],['cisto'],['cisto'],"[('cisto', 'NN')]","[('cisto', 'n')]",['cisto']
23648,23648,syaa,['syaa'],syaa,ta,['syaa'],['syaa'],['syaa'],['syaa'],"[('syaa', 'NN')]","[('syaa', 'n')]",['syaa']
23649,23649,sutikno,['sutikno'],sutikno,ur,['sutikno'],['sutikno'],['sutikno'],['sutikno'],"[('sutikno', 'NN')]","[('sutikno', 'n')]",['sutikno']
23650,23650,erent,['erent'],erent,nl,['erent'],['erent'],['erent'],['erent'],"[('erent', 'NN')]","[('erent', 'n')]",['erent']
23651,23651,rusdi,['rusdi'],rusdi,es,['rusdi'],['rusdi'],['rusdi'],['rusdi'],"[('rusdi', 'NN')]","[('rusdi', 'n')]",['rusdi']
23652,23652,skep,['skep'],skep,sv,['skep'],['skep'],['skep'],['skep'],"[('skep', 'NN')]","[('skep', 'n')]",['skep']
23654,23654,alviozil,['alviozil'],alviozil,bs,['alviozil'],['alviozil'],['alviozil'],['alviozil'],"[('alviozil', 'NN')]","[('alviozil', 'n')]",['alviozil']
23655,23655,aktv,['aktv'],aktv,nn,['aktv'],['aktv'],['aktv'],['aktv'],"[('aktv', 'NN')]","[('aktv', 'n')]",['aktv']
23656,23656,koto,['koto'],koto,fi,['koto'],['koto'],['koto'],['koto'],"[('koto', 'NN')]","[('koto', 'n')]",['koto']
23657,23657,eryando,['eryando'],eryando,it,['eryando'],['eryando'],['eryando'],['eryando'],"[('eryando', 'NN')]","[('eryando', 'n')]",['eryando']
23658,23658,yaris,['yaris'],yaris,io,['yaris'],['yaris'],['yaris'],['yaris'],"[('yaris', 'NN')]","[('yaris', 'n')]",['yaris']
23659,23659,aqila,['aqila'],aqila,uz,['aqila'],['aqila'],['aqila'],['aqila'],"[('aqila', 'NN')]","[('aqila', 'n')]",['aqila']
23663,23663,vee,['vee'],vee,et,['vee'],['vee'],['vee'],['vee'],"[('vee', 'NN')]","[('vee', 'n')]",['vee']
23664,23664,any,['any'],any,ca,['any'],['any'],['any'],[],[],[],[]
23665,23665,zulaiman,['zulaiman'],zulaiman,id,['zulaiman'],['zulaiman'],['zulaiman'],['zulaiman'],"[('zulaiman', 'NN')]","[('zulaiman', 'n')]",['zulaiman']
23667,23667,dibukaaa,['dibukaaa'],dibukaaa,id,['dibukaaa'],['dibukaaa'],['dibukaaa'],['dibukaaa'],"[('dibukaaa', 'NN')]","[('dibukaaa', 'n')]",['dibukaaa']
23668,23668,anjinggg,['anjinggg'],anjinggg,ms,['anjinggg'],['anjinggg'],['anjinggg'],['anjinggg'],"[('anjinggg', 'NN')]","[('anjinggg', 'n')]",['anjinggg']
23670,23670,lgdiluar,['lgdiluar'],lgdiluar,id,['lgdiluar'],['lgdiluar'],['lgdiluar'],['lgdiluar'],"[('lgdiluar', 'NN')]","[('lgdiluar', 'n')]",['lgdiluar']
23673,23673,difix,['difix'],difix,oc,['difix'],['difix'],['difix'],['difix'],"[('difix', 'NN')]","[('difix', 'n')]",['difix']
23675,23675,harri,['harri'],harri,fr,['harri'],['harri'],['harri'],['harri'],"[('harri', 'NN')]","[('harri', 'n')]",['harri']
23676,23676,pakk,['pakk'],pakk,no,['pakk'],['pakk'],['pakk'],['pakk'],"[('pakk', 'NN')]","[('pakk', 'n')]",['pakk']
23678,23678,jongcheveevat,['jongcheveevat'],jongcheveevat,nl,['jongcheveevat'],['jongcheveevat'],['jongcheveevat'],['jongcheveevat'],"[('jongcheveevat', 'NN')]","[('jongcheveevat', 'n')]",['jongcheveevat']
23679,23679,negoro,['negoro'],negoro,eo,['negoro'],['negoro'],['negoro'],['negoro'],"[('negoro', 'NN')]","[('negoro', 'n')]",['negoro']
23680,23680,beneran,['beneran'],beneran,id,['beneran'],['beneran'],['beneran'],['beneran'],"[('beneran', 'NN')]","[('beneran', 'n')]",['beneran']
23681,23681,rezza,['rezza'],rezza,it,['rezza'],['rezza'],['rezza'],['rezza'],"[('rezza', 'NN')]","[('rezza', 'n')]",['rezza']
23682,23682,bla,['bla'],bla,ca,['bla'],['bla'],['bla'],['bla'],"[('bla', 'NN')]","[('bla', 'n')]",['bla']
23683,23683,ngelapor,['ngelapor'],ngelapor,id,['ngelapor'],['ngelapor'],['ngelapor'],['ngelapor'],"[('ngelapor', 'NN')]","[('ngelapor', 'n')]",['ngelapor']
23685,23685,pokonyaa,['pokonyaa'],pokonyaa,hu,['pokonyaa'],['pokonyaa'],['pokonyaa'],['pokonyaa'],"[('pokonyaa', 'NN')]","[('pokonyaa', 'n')]",['pokonyaa']
23687,23687,aplikaainya,['aplikaainya'],aplikaainya,nl,['aplikaainya'],['aplikaainya'],['aplikaainya'],['aplikaainya'],"[('aplikaainya', 'NN')]","[('aplikaainya', 'n')]",['aplikaainya']
23690,23690,kanssas,['kanssas'],kanssas,fi,['kanssas'],['kanssas'],['kanssas'],['kanssas'],"[('kanssas', 'NN')]","[('kanssas', 'n')]",['kanssas']
23691,23691,figiana,['figiana'],figiana,ce,['figiana'],['figiana'],['figiana'],['figiana'],"[('figiana', 'NN')]","[('figiana', 'n')]",['figiana']
23692,23692,calista,['calista'],calista,it,['calista'],['calista'],['calista'],['calista'],"[('calista', 'NN')]","[('calista', 'n')]",['calista']
23693,23693,aprisyah,['aprisyah'],aprisyah,id,['aprisyah'],['aprisyah'],['aprisyah'],['aprisyah'],"[('aprisyah', 'NN')]","[('aprisyah', 'n')]",['aprisyah']
23694,23694,kristyanto,['kristyanto'],kristyanto,nl,['kristyanto'],['kristyanto'],['kristyanto'],['kristyanto'],"[('kristyanto', 'NN')]","[('kristyanto', 'n')]",['kristyanto']
23695,23695,lophe,['lophe'],lophe,fr,['lophe'],['lophe'],['lophe'],['lophe'],"[('lophe', 'NN')]","[('lophe', 'n')]",['lophe']
23698,23698,andrias,['andrias'],andrias,de,['andrias'],['andrias'],['andrias'],['andrias'],"[('andrias', 'NNS')]","[('andrias', 'n')]",['andrias']
23699,23699,ngr,['ngr'],ngr,ba,['ngr'],['ngr'],['ngr'],['ngr'],"[('ngr', 'NN')]","[('ngr', 'n')]",['ngr']
23701,23701,pliss,['pliss'],pliss,eo,['pliss'],['pliss'],['pliss'],['pliss'],"[('pliss', 'NN')]","[('pliss', 'n')]",['pliss']
23705,23705,trakasih,['trakasih'],trakasih,id,['trakasih'],['trakasih'],['trakasih'],['trakasih'],"[('trakasih', 'NN')]","[('trakasih', 'n')]",['trakasih']
23706,23706,sirun,['sirun'],sirun,fr,['sirun'],['sirun'],['sirun'],['sirun'],"[('sirun', 'NN')]","[('sirun', 'n')]",['sirun']
23708,23708,jenar,['jenar'],jenar,de,['jenar'],['jenar'],['jenar'],['jenar'],"[('jenar', 'NN')]","[('jenar', 'n')]",['jenar']
23709,23709,zavina,['zavina'],zavina,sr,['zavina'],['zavina'],['zavina'],['zavina'],"[('zavina', 'NN')]","[('zavina', 'n')]",['zavina']
23711,23711,afridendi,['afridendi'],afridendi,ce,['afridendi'],['afridendi'],['afridendi'],['afridendi'],"[('afridendi', 'NN')]","[('afridendi', 'n')]",['afridendi']
23712,23712,murtopo,['murtopo'],murtopo,ce,['murtopo'],['murtopo'],['murtopo'],['murtopo'],"[('murtopo', 'NN')]","[('murtopo', 'n')]",['murtopo']
23713,23713,nadifa,['nadifa'],nadifa,fr,['nadifa'],['nadifa'],['nadifa'],['nadifa'],"[('nadifa', 'NN')]","[('nadifa', 'n')]",['nadifa']
23714,23714,nich,['nich'],nich,nd,['nich'],['nich'],['nich'],['nich'],"[('nich', 'JJ')]","[('nich', 'a')]",['nich']
23716,23716,narti,['narti'],narti,it,['narti'],['narti'],['narti'],['narti'],"[('narti', 'NN')]","[('narti', 'n')]",['narti']
23717,23717,kmbl,['kmbl'],kmbl,sl,['kmbl'],['kmbl'],['kmbl'],['kmbl'],"[('kmbl', 'NN')]","[('kmbl', 'n')]",['kmbl']
23718,23718,bochmunt,['bochmunt'],bochmunt,nl,['bochmunt'],['bochmunt'],['bochmunt'],['bochmunt'],"[('bochmunt', 'NN')]","[('bochmunt', 'n')]",['bochmunt']
23721,23721,sekalee,['sekalee'],sekalee,id,['sekalee'],['sekalee'],['sekalee'],['sekalee'],"[('sekalee', 'NN')]","[('sekalee', 'n')]",['sekalee']
23722,23722,dilengkapin,['dilengkapin'],dilengkapin,id,['dilengkapin'],['dilengkapin'],['dilengkapin'],['dilengkapin'],"[('dilengkapin', 'NN')]","[('dilengkapin', 'n')]",['dilengkapin']
23724,23724,sbmlumnya,['sbmlumnya'],sbmlumnya,id,['sbmlumnya'],['sbmlumnya'],['sbmlumnya'],['sbmlumnya'],"[('sbmlumnya', 'NN')]","[('sbmlumnya', 'n')]",['sbmlumnya']
23726,23726,afara,['afara'],afara,sl,['afara'],['afara'],['afara'],['afara'],"[('afara', 'NN')]","[('afara', 'n')]",['afara']
23729,23729,fiilm,['fiilm'],fiilm,li,['fiilm'],['fiilm'],['fiilm'],['fiilm'],"[('fiilm', 'NN')]","[('fiilm', 'n')]",['fiilm']
23732,23732,fahlevi,['fahlevi'],fahlevi,de,['fahlevi'],['fahlevi'],['fahlevi'],['fahlevi'],"[('fahlevi', 'NN')]","[('fahlevi', 'n')]",['fahlevi']
23733,23733,semangkin,['semangkin'],semangkin,id,['semangkin'],['semangkin'],['semangkin'],['semangkin'],"[('semangkin', 'NN')]","[('semangkin', 'n')]",['semangkin']
23734,23734,zalfi,['zalfi'],zalfi,nl,['zalfi'],['zalfi'],['zalfi'],['zalfi'],"[('zalfi', 'NN')]","[('zalfi', 'n')]",['zalfi']
23735,23735,musdalifah,['musdalifah'],musdalifah,de,['musdalifah'],['musdalifah'],['musdalifah'],['musdalifah'],"[('musdalifah', 'NN')]","[('musdalifah', 'n')]",['musdalifah']
23736,23736,esmosi,['esmosi'],esmosi,it,['esmosi'],['esmosi'],['esmosi'],['esmosi'],"[('esmosi', 'NN')]","[('esmosi', 'n')]",['esmosi']
23737,23737,mabok,['mabok'],mabok,tl,['mabok'],['mabok'],['mabok'],['mabok'],"[('mabok', 'NN')]","[('mabok', 'n')]",['mabok']
23740,23740,bbm,['bbm'],bbm,de,['bbm'],['bbm'],['bbm'],['bbm'],"[('bbm', 'NN')]","[('bbm', 'n')]",['bbm']
23744,23744,juliarto,['juliarto'],juliarto,id,['juliarto'],['juliarto'],['juliarto'],['juliarto'],"[('juliarto', 'NN')]","[('juliarto', 'n')]",['juliarto']
23745,23745,dimanaoun,['dimanaoun'],dimanaoun,fr,['dimanaoun'],['dimanaoun'],['dimanaoun'],['dimanaoun'],"[('dimanaoun', 'NN')]","[('dimanaoun', 'n')]",['dimanaoun']
23746,23746,optus,['optus'],optus,ce,['optus'],['optus'],['optus'],['optus'],"[('optus', 'NN')]","[('optus', 'n')]",['optus']
23749,23749,huuh,['huuh'],huuh,ms,['huuh'],['huuh'],['huuh'],['huuh'],"[('huuh', 'NN')]","[('huuh', 'n')]",['huuh']
23751,23751,dipa,['dipa'],dipa,jv,['dipa'],['dipa'],['dipa'],['dipa'],"[('dipa', 'NN')]","[('dipa', 'n')]",['dipa']
23752,23752,eltuck,['eltuck'],eltuck,es,['eltuck'],['eltuck'],['eltuck'],['eltuck'],"[('eltuck', 'NN')]","[('eltuck', 'n')]",['eltuck']
23753,23753,kucluk,['kucluk'],kucluk,ms,['kucluk'],['kucluk'],['kucluk'],['kucluk'],"[('kucluk', 'NN')]","[('kucluk', 'n')]",['kucluk']
23754,23754,njaitfhasion,['njaitfhasion'],njaitfhasion,ms,['njaitfhasion'],['njaitfhasion'],['njaitfhasion'],['njaitfhasion'],"[('njaitfhasion', 'NN')]","[('njaitfhasion', 'n')]",['njaitfhasion']
23757,23757,penhen,['penhen'],penhen,fr,['penhen'],['penhen'],['penhen'],['penhen'],"[('penhen', 'NN')]","[('penhen', 'n')]",['penhen']
23758,23758,duos,['duos'],duos,la,['duos'],['duos'],['duos'],['duos'],"[('duos', 'NN')]","[('duos', 'n')]",['duo']
23759,23759,zebroll,['zebroll'],zebroll,br,['zebroll'],['zebroll'],['zebroll'],['zebroll'],"[('zebroll', 'NN')]","[('zebroll', 'n')]",['zebroll']
23760,23760,sembiring,['sembiring'],sembiring,mi,['sembiring'],['sembiring'],['sembiring'],['sembiring'],"[('sembiring', 'VBG')]","[('sembiring', 'v')]",['sembiring']
23761,23761,smoga,['smoga'],smoga,uk,['smoga'],['smoga'],['smoga'],['smoga'],"[('smoga', 'NN')]","[('smoga', 'n')]",['smoga']
23762,23762,skater,['skater'],skater,sv,['skater'],['skater'],['skater'],['skater'],"[('skater', 'NN')]","[('skater', 'n')]",['skater']
23763,23763,tmbain,['tmbain'],tmbain,br,['tmbain'],['tmbain'],['tmbain'],['tmbain'],"[('tmbain', 'NN')]","[('tmbain', 'n')]",['tmbain']
23764,23764,jasin,['jasin'],jasin,de,['jasin'],['jasin'],['jasin'],['jasin'],"[('jasin', 'NN')]","[('jasin', 'n')]",['jasin']
23765,23765,andrianto,['andrianto'],andrianto,it,['andrianto'],['andrianto'],['andrianto'],['andrianto'],"[('andrianto', 'NN')]","[('andrianto', 'n')]",['andrianto']
23766,23766,rus,['rus'],rus,ru,['rus'],['rus'],['rus'],['rus'],"[('rus', 'NN')]","[('rus', 'n')]",['ru']
23768,23768,apriyeni,['apriyeni'],apriyeni,tr,['apriyeni'],['apriyeni'],['apriyeni'],['apriyeni'],"[('apriyeni', 'NN')]","[('apriyeni', 'n')]",['apriyeni']
23769,23769,cahkrandu,['cahkrandu'],cahkrandu,fi,['cahkrandu'],['cahkrandu'],['cahkrandu'],['cahkrandu'],"[('cahkrandu', 'NN')]","[('cahkrandu', 'n')]",['cahkrandu']
23770,23770,rosmiyati,['rosmiyati'],rosmiyati,uz,['rosmiyati'],['rosmiyati'],['rosmiyati'],['rosmiyati'],"[('rosmiyati', 'NN')]","[('rosmiyati', 'n')]",['rosmiyati']
23772,23772,episod,['episod'],episod,tl,['episod'],['episod'],['episod'],['episod'],"[('episod', 'NN')]","[('episod', 'n')]",['episod']
23773,23773,erorr,['erorr'],erorr,it,['erorr'],['erorr'],['erorr'],['erorr'],"[('erorr', 'NN')]","[('erorr', 'n')]",['erorr']
23774,23774,puasssss,['puasssss'],puasssss,it,['puasssss'],['puasssss'],['puasssss'],['puasssss'],"[('puasssss', 'NN')]","[('puasssss', 'n')]",['puasssss']
23775,23775,bantet,['bantet'],bantet,no,['bantet'],['bantet'],['bantet'],['bantet'],"[('bantet', 'NN')]","[('bantet', 'n')]",['bantet']
23779,23779,mnurut,['mnurut'],mnurut,ms,['mnurut'],['mnurut'],['mnurut'],['mnurut'],"[('mnurut', 'NN')]","[('mnurut', 'n')]",['mnurut']
23780,23780,ripalldi,['ripalldi'],ripalldi,it,['ripalldi'],['ripalldi'],['ripalldi'],['ripalldi'],"[('ripalldi', 'NN')]","[('ripalldi', 'n')]",['ripalldi']
23781,23781,eroer,['eroer'],eroer,nl,['eroer'],['eroer'],['eroer'],['eroer'],"[('eroer', 'NN')]","[('eroer', 'n')]",['eroer']
23783,23783,nasrulloh,['nasrulloh'],nasrulloh,fr,['nasrulloh'],['nasrulloh'],['nasrulloh'],['nasrulloh'],"[('nasrulloh', 'NN')]","[('nasrulloh', 'n')]",['nasrulloh']
23785,23785,mmkwowj,['mmkwowj'],mmkwowj,de,['mmkwowj'],['mmkwowj'],['mmkwowj'],['mmkwowj'],"[('mmkwowj', 'NN')]","[('mmkwowj', 'n')]",['mmkwowj']
23788,23788,á¸Ã¥Ã¥Ã¥,['á¸Ã¥Ã¥Ã¥'],á¸Ã¥Ã¥Ã¥,sv,['á¸Ã¥Ã¥Ã¥'],['á¸Ã¥Ã¥Ã¥'],['á¸Ã¥Ã¥Ã¥'],['á¸Ã¥Ã¥Ã¥'],"[('á¸Ã¥Ã¥Ã¥', 'NN')]","[('á¸Ã¥Ã¥Ã¥', 'n')]",['á¸Ã¥Ã¥Ã¥']
23789,23789,shaqila,['shaqila'],shaqila,uz,['shaqila'],['shaqila'],['shaqila'],['shaqila'],"[('shaqila', 'NN')]","[('shaqila', 'n')]",['shaqila']
23790,23790,klaw,['klaw'],klaw,pl,['klaw'],['klaw'],['klaw'],['klaw'],"[('klaw', 'NN')]","[('klaw', 'n')]",['klaw']
23791,23791,sumenep,['sumenep'],sumenep,de,['sumenep'],['sumenep'],['sumenep'],['sumenep'],"[('sumenep', 'NN')]","[('sumenep', 'n')]",['sumenep']
23794,23794,pyahhh,['pyahhh'],pyahhh,ce,['pyahhh'],['pyahhh'],['pyahhh'],['pyahhh'],"[('pyahhh', 'NN')]","[('pyahhh', 'n')]",['pyahhh']
23795,23795,dmnc,['dmnc'],dmnc,hs,['dmnc'],['dmnc'],['dmnc'],['dmnc'],"[('dmnc', 'NN')]","[('dmnc', 'n')]",['dmnc']
23797,23797,wiharto,['wiharto'],wiharto,es,['wiharto'],['wiharto'],['wiharto'],['wiharto'],"[('wiharto', 'NN')]","[('wiharto', 'n')]",['wiharto']
23799,23799,zia,['zia'],zia,it,['zia'],['zia'],['zia'],['zia'],"[('zia', 'NN')]","[('zia', 'n')]",['zia']
23801,23801,syailendra,['syailendra'],syailendra,id,['syailendra'],['syailendra'],['syailendra'],['syailendra'],"[('syailendra', 'NN')]","[('syailendra', 'n')]",['syailendra']
23802,23802,kholilatul,['kholilatul'],kholilatul,ro,['kholilatul'],['kholilatul'],['kholilatul'],['kholilatul'],"[('kholilatul', 'NN')]","[('kholilatul', 'n')]",['kholilatul']
23803,23803,taem,['taem'],taem,sc,['taem'],['taem'],['taem'],['taem'],"[('taem', 'NN')]","[('taem', 'n')]",['taem']
23804,23804,dhaniar,['dhaniar'],dhaniar,sw,['dhaniar'],['dhaniar'],['dhaniar'],['dhaniar'],"[('dhaniar', 'NN')]","[('dhaniar', 'n')]",['dhaniar']
23805,23805,saknh,['saknh'],saknh,sv,['saknh'],['saknh'],['saknh'],['saknh'],"[('saknh', 'NN')]","[('saknh', 'n')]",['saknh']
23806,23806,yulistyawan,['yulistyawan'],yulistyawan,id,['yulistyawan'],['yulistyawan'],['yulistyawan'],['yulistyawan'],"[('yulistyawan', 'NN')]","[('yulistyawan', 'n')]",['yulistyawan']
23807,23807,cindryl,['cindryl'],cindryl,tr,['cindryl'],['cindryl'],['cindryl'],['cindryl'],"[('cindryl', 'NN')]","[('cindryl', 'n')]",['cindryl']
23808,23808,fonderful,['fonderful'],fonderful,fr,['fonderful'],['fonderful'],['fonderful'],['fonderful'],"[('fonderful', 'NN')]","[('fonderful', 'n')]",['fonderful']
23809,23809,ronni,['ronni'],ronni,fr,['ronni'],['ronni'],['ronni'],['ronni'],"[('ronni', 'NN')]","[('ronni', 'n')]",['ronni']
23810,23810,sardi,['sardi'],sardi,fr,['sardi'],['sardi'],['sardi'],['sardi'],"[('sardi', 'NN')]","[('sardi', 'n')]",['sardi']
23811,23811,gimanayah,['gimanayah'],gimanayah,id,['gimanayah'],['gimanayah'],['gimanayah'],['gimanayah'],"[('gimanayah', 'NN')]","[('gimanayah', 'n')]",['gimanayah']
23812,23812,agustinus,['agustinus'],agustinus,id,['agustinus'],['agustinus'],['agustinus'],['agustinus'],"[('agustinus', 'NN')]","[('agustinus', 'n')]",['agustinus']
23813,23813,leway,['leway'],leway,nl,['leway'],['leway'],['leway'],['leway'],"[('leway', 'NN')]","[('leway', 'n')]",['leway']
