,Unnamed: 0,0,no_contract,fix_str,langs,tokenized,lower,no_punc,stopwords_removed,pos_tags,wordnet_pos,lemmatized
24066,24066,satgas,['satgas'],satgas,id,['satgas'],['satgas'],['satgas'],['satgas'],"[('satgas', 'NN')]","[('satgas', 'n')]",['satgas']
24074,24074,alpikasi,['alpikasi'],alpikasi,id,['alpikasi'],['alpikasi'],['alpikasi'],['alpikasi'],"[('alpikasi', 'NN')]","[('alpikasi', 'n')]",['alpikasi']
24084,24084,namasaya,['namasaya'],namasaya,id,['namasaya'],['namasaya'],['namasaya'],['namasaya'],"[('namasaya', 'NN')]","[('namasaya', 'n')]",['namasaya']
24094,24094,mantup,['mantup'],mantup,id,['mantup'],['mantup'],['mantup'],['mantup'],"[('mantup', 'NN')]","[('mantup', 'n')]",['mantup']
24103,24103,foxsportnya,['foxsportnya'],foxsportnya,id,['foxsportnya'],['foxsportnya'],['foxsportnya'],['foxsportnya'],"[('foxsportnya', 'NN')]","[('foxsportnya', 'n')]",['foxsportnya']
24104,24104,mwnggunakan,['mwnggunakan'],mwnggunakan,id,['mwnggunakan'],['mwnggunakan'],['mwnggunakan'],['mwnggunakan'],"[('mwnggunakan', 'NN')]","[('mwnggunakan', 'n')]",['mwnggunakan']
24112,24112,tersendsbagisekara,['tersendsbagisekara'],tersendsbagisekara,id,['tersendsbagisekara'],['tersendsbagisekara'],['tersendsbagisekara'],['tersendsbagisekara'],"[('tersendsbagisekara', 'NN')]","[('tersendsbagisekara', 'n')]",['tersendsbagisekara']
24115,24115,alfiah,['alfiah'],alfiah,id,['alfiah'],['alfiah'],['alfiah'],['alfiah'],"[('alfiah', 'NN')]","[('alfiah', 'n')]",['alfiah']
24119,24119,andanah,['andanah'],andanah,id,['andanah'],['andanah'],['andanah'],['andanah'],"[('andanah', 'NN')]","[('andanah', 'n')]",['andanah']
24128,24128,tangkau,['tangkau'],tangkau,id,['tangkau'],['tangkau'],['tangkau'],['tangkau'],"[('tangkau', 'NN')]","[('tangkau', 'n')]",['tangkau']
24142,24142,gabohong,['gabohong'],gabohong,id,['gabohong'],['gabohong'],['gabohong'],['gabohong'],"[('gabohong', 'NN')]","[('gabohong', 'n')]",['gabohong']
24150,24150,enggi,['enggi'],enggi,id,['enggi'],['enggi'],['enggi'],['enggi'],"[('enggi', 'NN')]","[('enggi', 'n')]",['enggi']
24161,24161,ntah,['ntah'],ntah,id,['ntah'],['ntah'],['ntah'],['ntah'],"[('ntah', 'NN')]","[('ntah', 'n')]",['ntah']
24166,24166,dibperbaiki,['dibperbaiki'],dibperbaiki,id,['dibperbaiki'],['dibperbaiki'],['dibperbaiki'],['dibperbaiki'],"[('dibperbaiki', 'NN')]","[('dibperbaiki', 'n')]",['dibperbaiki']
24167,24167,internya,['internya'],internya,id,['internya'],['internya'],['internya'],['internya'],"[('internya', 'NN')]","[('internya', 'n')]",['internya']
24174,24174,premiunnya,['premiunnya'],premiunnya,id,['premiunnya'],['premiunnya'],['premiunnya'],['premiunnya'],"[('premiunnya', 'NN')]","[('premiunnya', 'n')]",['premiunnya']
24178,24178,mahandika,['mahandika'],mahandika,id,['mahandika'],['mahandika'],['mahandika'],['mahandika'],"[('mahandika', 'NN')]","[('mahandika', 'n')]",['mahandika']
24179,24179,stsiun,['stsiun'],stsiun,id,['stsiun'],['stsiun'],['stsiun'],['stsiun'],"[('stsiun', 'NN')]","[('stsiun', 'n')]",['stsiun']
24182,24182,kyknya,['kyknya'],kyknya,id,['kyknya'],['kyknya'],['kyknya'],['kyknya'],"[('kyknya', 'NN')]","[('kyknya', 'n')]",['kyknya']
24184,24184,menurutsaya,['menurutsaya'],menurutsaya,id,['menurutsaya'],['menurutsaya'],['menurutsaya'],['menurutsaya'],"[('menurutsaya', 'NN')]","[('menurutsaya', 'n')]",['menurutsaya']
24222,24222,yuwan,['yuwan'],yuwan,id,['yuwan'],['yuwan'],['yuwan'],['yuwan'],"[('yuwan', 'NN')]","[('yuwan', 'n')]",['yuwan']
24238,24238,kembangkannn,['kembangkannn'],kembangkannn,id,['kembangkannn'],['kembangkannn'],['kembangkannn'],['kembangkannn'],"[('kembangkannn', 'NN')]","[('kembangkannn', 'n')]",['kembangkannn']
24242,24242,salahnnya,['salahnnya'],salahnnya,id,['salahnnya'],['salahnnya'],['salahnnya'],['salahnnya'],"[('salahnnya', 'NN')]","[('salahnnya', 'n')]",['salahnnya']
24245,24245,teruskam,['teruskam'],teruskam,id,['teruskam'],['teruskam'],['teruskam'],['teruskam'],"[('teruskam', 'NN')]","[('teruskam', 'n')]",['teruskam']
24250,24250,wahyuputra,['wahyuputra'],wahyuputra,id,['wahyuputra'],['wahyuputra'],['wahyuputra'],['wahyuputra'],"[('wahyuputra', 'NN')]","[('wahyuputra', 'n')]",['wahyuputra']
24256,24256,simpl,['simpl'],simpl,id,['simpl'],['simpl'],['simpl'],['simpl'],"[('simpl', 'NN')]","[('simpl', 'n')]",['simpl']
24263,24263,zenmuari,['zenmuari'],zenmuari,id,['zenmuari'],['zenmuari'],['zenmuari'],['zenmuari'],"[('zenmuari', 'NN')]","[('zenmuari', 'n')]",['zenmuari']
24280,24280,screennya,['screennya'],screennya,id,['screennya'],['screennya'],['screennya'],['screennya'],"[('screennya', 'NN')]","[('screennya', 'n')]",['screennya']
24294,24294,sikyalnya,['sikyalnya'],sikyalnya,id,['sikyalnya'],['sikyalnya'],['sikyalnya'],['sikyalnya'],"[('sikyalnya', 'NN')]","[('sikyalnya', 'n')]",['sikyalnya']
24295,24295,mengconnect,['mengconnect'],mengconnect,id,['mengconnect'],['mengconnect'],['mengconnect'],['mengconnect'],"[('mengconnect', 'NN')]","[('mengconnect', 'n')]",['mengconnect']
24298,24298,makkn,['makkn'],makkn,id,['makkn'],['makkn'],['makkn'],['makkn'],"[('makkn', 'NN')]","[('makkn', 'n')]",['makkn']
24302,24302,sinkronasikan,['sinkronasikan'],sinkronasikan,id,['sinkronasikan'],['sinkronasikan'],['sinkronasikan'],['sinkronasikan'],"[('sinkronasikan', 'NN')]","[('sinkronasikan', 'n')]",['sinkronasikan']
24313,24313,beritahu,['beritahu'],beritahu,id,['beritahu'],['beritahu'],['beritahu'],['beritahu'],"[('beritahu', 'NN')]","[('beritahu', 'n')]",['beritahu']
24314,24314,wahyuangga,['wahyuangga'],wahyuangga,id,['wahyuangga'],['wahyuangga'],['wahyuangga'],['wahyuangga'],"[('wahyuangga', 'NN')]","[('wahyuangga', 'n')]",['wahyuangga']
24329,24329,novandana,['novandana'],novandana,id,['novandana'],['novandana'],['novandana'],['novandana'],"[('novandana', 'NNS')]","[('novandana', 'n')]",['novandana']
24340,24340,elah,['elah'],elah,id,['elah'],['elah'],['elah'],['elah'],"[('elah', 'NN')]","[('elah', 'n')]",['elah']
24370,24370,ocktriana,['ocktriana'],ocktriana,id,['ocktriana'],['ocktriana'],['ocktriana'],['ocktriana'],"[('ocktriana', 'NN')]","[('ocktriana', 'n')]",['ocktriana']
24392,24392,nampak,['nampak'],nampak,id,['nampak'],['nampak'],['nampak'],['nampak'],"[('nampak', 'NN')]","[('nampak', 'n')]",['nampak']
24408,24408,purwoko,['purwoko'],purwoko,id,['purwoko'],['purwoko'],['purwoko'],['purwoko'],"[('purwoko', 'NN')]","[('purwoko', 'n')]",['purwoko']
24416,24416,pangen,['pangen'],pangen,id,['pangen'],['pangen'],['pangen'],['pangen'],"[('pangen', 'NN')]","[('pangen', 'n')]",['pangen']
24417,24417,infosiar,['infosiar'],infosiar,id,['infosiar'],['infosiar'],['infosiar'],['infosiar'],"[('infosiar', 'NN')]","[('infosiar', 'n')]",['infosiar']
24456,24456,agusnumar,['agusnumar'],agusnumar,id,['agusnumar'],['agusnumar'],['agusnumar'],['agusnumar'],"[('agusnumar', 'NN')]","[('agusnumar', 'n')]",['agusnumar']
24466,24466,sutrimmi,['sutrimmi'],sutrimmi,id,['sutrimmi'],['sutrimmi'],['sutrimmi'],['sutrimmi'],"[('sutrimmi', 'NN')]","[('sutrimmi', 'n')]",['sutrimmi']
24486,24486,ngunakan,['ngunakan'],ngunakan,id,['ngunakan'],['ngunakan'],['ngunakan'],['ngunakan'],"[('ngunakan', 'NN')]","[('ngunakan', 'n')]",['ngunakan']
24494,24494,playbacknya,['playbacknya'],playbacknya,id,['playbacknya'],['playbacknya'],['playbacknya'],['playbacknya'],"[('playbacknya', 'NN')]","[('playbacknya', 'n')]",['playbacknya']
24540,24540,nambah,['nambah'],nambah,id,['nambah'],['nambah'],['nambah'],['nambah'],"[('nambah', 'NN')]","[('nambah', 'n')]",['nambah']
24582,24582,matius,['matius'],matius,id,['matius'],['matius'],['matius'],['matius'],"[('matius', 'NN')]","[('matius', 'n')]",['matius']
24599,24599,skalinya,['skalinya'],skalinya,id,['skalinya'],['skalinya'],['skalinya'],['skalinya'],"[('skalinya', 'NN')]","[('skalinya', 'n')]",['skalinya']
24606,24606,mendi,['mendi'],mendi,id,['mendi'],['mendi'],['mendi'],['mendi'],"[('mendi', 'NN')]","[('mendi', 'n')]",['mendi']
24607,24607,brkat,['brkat'],brkat,id,['brkat'],['brkat'],['brkat'],['brkat'],"[('brkat', 'NN')]","[('brkat', 'n')]",['brkat']
24616,24616,khandiawan,['khandiawan'],khandiawan,id,['khandiawan'],['khandiawan'],['khandiawan'],['khandiawan'],"[('khandiawan', 'NN')]","[('khandiawan', 'n')]",['khandiawan']
24629,24629,rosadi,['rosadi'],rosadi,id,['rosadi'],['rosadi'],['rosadi'],['rosadi'],"[('rosadi', 'NN')]","[('rosadi', 'n')]",['rosadi']
24630,24630,fitran,['fitran'],fitran,id,['fitran'],['fitran'],['fitran'],['fitran'],"[('fitran', 'NN')]","[('fitran', 'n')]",['fitran']
24632,24632,dibaikin,['dibaikin'],dibaikin,id,['dibaikin'],['dibaikin'],['dibaikin'],['dibaikin'],"[('dibaikin', 'NN')]","[('dibaikin', 'n')]",['dibaikin']
24648,24648,pecaya,['pecaya'],pecaya,id,['pecaya'],['pecaya'],['pecaya'],['pecaya'],"[('pecaya', 'NN')]","[('pecaya', 'n')]",['pecaya']
24693,24693,tengko,['tengko'],tengko,id,['tengko'],['tengko'],['tengko'],['tengko'],"[('tengko', 'NN')]","[('tengko', 'n')]",['tengko']
24695,24695,jalaludin,['jalaludin'],jalaludin,id,['jalaludin'],['jalaludin'],['jalaludin'],['jalaludin'],"[('jalaludin', 'NN')]","[('jalaludin', 'n')]",['jalaludin']
24699,24699,putrajaya,['putrajaya'],putrajaya,id,['putrajaya'],['putrajaya'],['putrajaya'],['putrajaya'],"[('putrajaya', 'NN')]","[('putrajaya', 'n')]",['putrajaya']
24702,24702,mndapat,['mndapat'],mndapat,id,['mndapat'],['mndapat'],['mndapat'],['mndapat'],"[('mndapat', 'NN')]","[('mndapat', 'n')]",['mndapat']
24705,24705,punyah,['punyah'],punyah,id,['punyah'],['punyah'],['punyah'],['punyah'],"[('punyah', 'NN')]","[('punyah', 'n')]",['punyah']
24711,24711,badil,['badil'],badil,id,['badil'],['badil'],['badil'],['badil'],"[('badil', 'NN')]","[('badil', 'n')]",['badil']
24730,24730,unyil,['unyil'],unyil,id,['unyil'],['unyil'],['unyil'],['unyil'],"[('unyil', 'NN')]","[('unyil', 'n')]",['unyil']
24742,24742,jadilnya,['jadilnya'],jadilnya,id,['jadilnya'],['jadilnya'],['jadilnya'],['jadilnya'],"[('jadilnya', 'NN')]","[('jadilnya', 'n')]",['jadilnya']
24743,24743,ggal,['ggal'],ggal,id,['ggal'],['ggal'],['ggal'],['ggal'],"[('ggal', 'NN')]","[('ggal', 'n')]",['ggal']
24764,24764,mendaatkan,['mendaatkan'],mendaatkan,id,['mendaatkan'],['mendaatkan'],['mendaatkan'],['mendaatkan'],"[('mendaatkan', 'NN')]","[('mendaatkan', 'n')]",['mendaatkan']
24769,24769,jaraingannya,['jaraingannya'],jaraingannya,id,['jaraingannya'],['jaraingannya'],['jaraingannya'],['jaraingannya'],"[('jaraingannya', 'NN')]","[('jaraingannya', 'n')]",['jaraingannya']
24796,24796,penyembahkerang,['penyembahkerang'],penyembahkerang,id,['penyembahkerang'],['penyembahkerang'],['penyembahkerang'],['penyembahkerang'],"[('penyembahkerang', 'NN')]","[('penyembahkerang', 'n')]",['penyembahkerang']
24797,24797,masudah,['masudah'],masudah,id,['masudah'],['masudah'],['masudah'],['masudah'],"[('masudah', 'NN')]","[('masudah', 'n')]",['masudah']
24799,24799,gimanalah,['gimanalah'],gimanalah,id,['gimanalah'],['gimanalah'],['gimanalah'],['gimanalah'],"[('gimanalah', 'NN')]","[('gimanalah', 'n')]",['gimanalah']
24811,24811,jungkook,['jungkook'],jungkook,id,['jungkook'],['jungkook'],['jungkook'],['jungkook'],"[('jungkook', 'NN')]","[('jungkook', 'n')]",['jungkook']
24831,24831,stremaingnya,['stremaingnya'],stremaingnya,id,['stremaingnya'],['stremaingnya'],['stremaingnya'],['stremaingnya'],"[('stremaingnya', 'NN')]","[('stremaingnya', 'n')]",['stremaingnya']
24843,24843,kechannel,['kechannel'],kechannel,id,['kechannel'],['kechannel'],['kechannel'],['kechannel'],"[('kechannel', 'NNS')]","[('kechannel', 'n')]",['kechannel']
24852,24852,makaya,['makaya'],makaya,id,['makaya'],['makaya'],['makaya'],['makaya'],"[('makaya', 'NN')]","[('makaya', 'n')]",['makaya']
24857,24857,manasikakum,['manasikakum'],manasikakum,id,['manasikakum'],['manasikakum'],['manasikakum'],['manasikakum'],"[('manasikakum', 'NN')]","[('manasikakum', 'n')]",['manasikakum']
24876,24876,turuk,['turuk'],turuk,id,['turuk'],['turuk'],['turuk'],['turuk'],"[('turuk', 'NN')]","[('turuk', 'n')]",['turuk']
24880,24880,aisah,['aisah'],aisah,id,['aisah'],['aisah'],['aisah'],['aisah'],"[('aisah', 'NN')]","[('aisah', 'n')]",['aisah']
24881,24881,jugak,['jugak'],jugak,id,['jugak'],['jugak'],['jugak'],['jugak'],"[('jugak', 'NN')]","[('jugak', 'n')]",['jugak']
24882,24882,bngat,['bngat'],bngat,id,['bngat'],['bngat'],['bngat'],['bngat'],"[('bngat', 'NN')]","[('bngat', 'n')]",['bngat']
24888,24888,gidak,['gidak'],gidak,id,['gidak'],['gidak'],['gidak'],['gidak'],"[('gidak', 'NN')]","[('gidak', 'n')]",['gidak']
24890,24890,sangatbagus,['sangatbagus'],sangatbagus,id,['sangatbagus'],['sangatbagus'],['sangatbagus'],['sangatbagus'],"[('sangatbagus', 'NN')]","[('sangatbagus', 'n')]",['sangatbagus']
24908,24908,putrasetia,['putrasetia'],putrasetia,id,['putrasetia'],['putrasetia'],['putrasetia'],['putrasetia'],"[('putrasetia', 'NN')]","[('putrasetia', 'n')]",['putrasetia']
24914,24914,tralaku,['tralaku'],tralaku,id,['tralaku'],['tralaku'],['tralaku'],['tralaku'],"[('tralaku', 'NN')]","[('tralaku', 'n')]",['tralaku']
24922,24922,mendonlowdnya,['mendonlowdnya'],mendonlowdnya,id,['mendonlowdnya'],['mendonlowdnya'],['mendonlowdnya'],['mendonlowdnya'],"[('mendonlowdnya', 'NN')]","[('mendonlowdnya', 'n')]",['mendonlowdnya']
24961,24961,somasiga,['somasiga'],somasiga,id,['somasiga'],['somasiga'],['somasiga'],['somasiga'],"[('somasiga', 'NN')]","[('somasiga', 'n')]",['somasiga']
24994,24994,chiprut,['chiprut'],chiprut,id,['chiprut'],['chiprut'],['chiprut'],['chiprut'],"[('chiprut', 'NN')]","[('chiprut', 'n')]",['chiprut']
24995,24995,penyiaranya,['penyiaranya'],penyiaranya,id,['penyiaranya'],['penyiaranya'],['penyiaranya'],['penyiaranya'],"[('penyiaranya', 'NN')]","[('penyiaranya', 'n')]",['penyiaranya']
25019,25019,sepakbola,['sepakbola'],sepakbola,id,['sepakbola'],['sepakbola'],['sepakbola'],['sepakbola'],"[('sepakbola', 'NN')]","[('sepakbola', 'n')]",['sepakbola']
25058,25058,prbaiki,['prbaiki'],prbaiki,id,['prbaiki'],['prbaiki'],['prbaiki'],['prbaiki'],"[('prbaiki', 'NN')]","[('prbaiki', 'n')]",['prbaiki']
25059,25059,judika,['judika'],judika,id,['judika'],['judika'],['judika'],['judika'],"[('judika', 'NN')]","[('judika', 'n')]",['judika']
25079,25079,kasdi,['kasdi'],kasdi,id,['kasdi'],['kasdi'],['kasdi'],['kasdi'],"[('kasdi', 'NN')]","[('kasdi', 'n')]",['kasdi']
25090,25090,imutnya,['imutnya'],imutnya,id,['imutnya'],['imutnya'],['imutnya'],['imutnya'],"[('imutnya', 'NN')]","[('imutnya', 'n')]",['imutnya']
25094,25094,penangananya,['penangananya'],penangananya,id,['penangananya'],['penangananya'],['penangananya'],['penangananya'],"[('penangananya', 'NN')]","[('penangananya', 'n')]",['penangananya']
25100,25100,setiya,['setiya'],setiya,id,['setiya'],['setiya'],['setiya'],['setiya'],"[('setiya', 'NN')]","[('setiya', 'n')]",['setiya']
25119,25119,dsebut,['dsebut'],dsebut,id,['dsebut'],['dsebut'],['dsebut'],['dsebut'],"[('dsebut', 'NN')]","[('dsebut', 'n')]",['dsebut']
25121,25121,aisyafarah,['aisyafarah'],aisyafarah,id,['aisyafarah'],['aisyafarah'],['aisyafarah'],['aisyafarah'],"[('aisyafarah', 'NN')]","[('aisyafarah', 'n')]",['aisyafarah']
25122,25122,bintank,['bintank'],bintank,id,['bintank'],['bintank'],['bintank'],['bintank'],"[('bintank', 'NN')]","[('bintank', 'n')]",['bintank']
25140,25140,gunakn,['gunakn'],gunakn,id,['gunakn'],['gunakn'],['gunakn'],['gunakn'],"[('gunakn', 'NN')]","[('gunakn', 'n')]",['gunakn']
25145,25145,syahlendra,['syahlendra'],syahlendra,id,['syahlendra'],['syahlendra'],['syahlendra'],['syahlendra'],"[('syahlendra', 'NN')]","[('syahlendra', 'n')]",['syahlendra']
25149,25149,dolih,['dolih'],dolih,id,['dolih'],['dolih'],['dolih'],['dolih'],"[('dolih', 'NN')]","[('dolih', 'n')]",['dolih']
25160,25160,yasudah,['yasudah'],yasudah,id,['yasudah'],['yasudah'],['yasudah'],['yasudah'],"[('yasudah', 'NN')]","[('yasudah', 'n')]",['yasudah']
25185,25185,aysah,['aysah'],aysah,id,['aysah'],['aysah'],['aysah'],['aysah'],"[('aysah', 'NN')]","[('aysah', 'n')]",['aysah']
25196,25196,estikasari,['estikasari'],estikasari,id,['estikasari'],['estikasari'],['estikasari'],['estikasari'],"[('estikasari', 'NN')]","[('estikasari', 'n')]",['estikasari']
25199,25199,dftrnya,['dftrnya'],dftrnya,id,['dftrnya'],['dftrnya'],['dftrnya'],['dftrnya'],"[('dftrnya', 'NN')]","[('dftrnya', 'n')]",['dftrnya']
25214,25214,pelayananya,['pelayananya'],pelayananya,id,['pelayananya'],['pelayananya'],['pelayananya'],['pelayananya'],"[('pelayananya', 'NN')]","[('pelayananya', 'n')]",['pelayananya']
25224,25224,sebelumny,['sebelumny'],sebelumny,id,['sebelumny'],['sebelumny'],['sebelumny'],['sebelumny'],"[('sebelumny', 'NN')]","[('sebelumny', 'n')]",['sebelumny']
25239,25239,gembar,['gembar'],gembar,id,['gembar'],['gembar'],['gembar'],['gembar'],"[('gembar', 'NN')]","[('gembar', 'n')]",['gembar']
25240,25240,explorasinya,['explorasinya'],explorasinya,id,['explorasinya'],['explorasinya'],['explorasinya'],['explorasinya'],"[('explorasinya', 'NN')]","[('explorasinya', 'n')]",['explorasinya']
25246,25246,prihandika,['prihandika'],prihandika,id,['prihandika'],['prihandika'],['prihandika'],['prihandika'],"[('prihandika', 'NN')]","[('prihandika', 'n')]",['prihandika']
25253,25253,itungannya,['itungannya'],itungannya,id,['itungannya'],['itungannya'],['itungannya'],['itungannya'],"[('itungannya', 'NN')]","[('itungannya', 'n')]",['itungannya']
25254,25254,trimakasihmnc,['trimakasihmnc'],trimakasihmnc,id,['trimakasihmnc'],['trimakasihmnc'],['trimakasihmnc'],['trimakasihmnc'],"[('trimakasihmnc', 'NN')]","[('trimakasihmnc', 'n')]",['trimakasihmnc']
25277,25277,syahiidah,['syahiidah'],syahiidah,id,['syahiidah'],['syahiidah'],['syahiidah'],['syahiidah'],"[('syahiidah', 'NN')]","[('syahiidah', 'n')]",['syahiidah']
25281,25281,mnang,['mnang'],mnang,id,['mnang'],['mnang'],['mnang'],['mnang'],"[('mnang', 'NN')]","[('mnang', 'n')]",['mnang']
25282,25282,buanyaak,['buanyaak'],buanyaak,id,['buanyaak'],['buanyaak'],['buanyaak'],['buanyaak'],"[('buanyaak', 'NN')]","[('buanyaak', 'n')]",['buanyaak']
25287,25287,dovegondang,['dovegondang'],dovegondang,id,['dovegondang'],['dovegondang'],['dovegondang'],['dovegondang'],"[('dovegondang', 'NN')]","[('dovegondang', 'n')]",['dovegondang']
25292,25292,kholifah,['kholifah'],kholifah,id,['kholifah'],['kholifah'],['kholifah'],['kholifah'],"[('kholifah', 'NN')]","[('kholifah', 'n')]",['kholifah']
25299,25299,dapaten,['dapaten'],dapaten,id,['dapaten'],['dapaten'],['dapaten'],['dapaten'],"[('dapaten', 'NN')]","[('dapaten', 'n')]",['dapaten']
25301,25301,sepuasyah,['sepuasyah'],sepuasyah,id,['sepuasyah'],['sepuasyah'],['sepuasyah'],['sepuasyah'],"[('sepuasyah', 'NN')]","[('sepuasyah', 'n')]",['sepuasyah']
25320,25320,diperbaikiiii,['diperbaikiiii'],diperbaikiiii,id,['diperbaikiiii'],['diperbaikiiii'],['diperbaikiiii'],['diperbaikiiii'],"[('diperbaikiiii', 'NN')]","[('diperbaikiiii', 'n')]",['diperbaikiiii']
25321,25321,regisrtasi,['regisrtasi'],regisrtasi,id,['regisrtasi'],['regisrtasi'],['regisrtasi'],['regisrtasi'],"[('regisrtasi', 'NN')]","[('regisrtasi', 'n')]",['regisrtasi']
25330,25330,oprasi,['oprasi'],oprasi,id,['oprasi'],['oprasi'],['oprasi'],['oprasi'],"[('oprasi', 'NN')]","[('oprasi', 'n')]",['oprasi']
25338,25338,sayannya,['sayannya'],sayannya,id,['sayannya'],['sayannya'],['sayannya'],['sayannya'],"[('sayannya', 'NN')]","[('sayannya', 'n')]",['sayannya']
25380,25380,porkas,['porkas'],porkas,id,['porkas'],['porkas'],['porkas'],['porkas'],"[('porkas', 'NN')]","[('porkas', 'n')]",['porkas']
25381,25381,dijakarta,['dijakarta'],dijakarta,id,['dijakarta'],['dijakarta'],['dijakarta'],['dijakarta'],"[('dijakarta', 'NN')]","[('dijakarta', 'n')]",['dijakarta']
25383,25383,rosdiansyah,['rosdiansyah'],rosdiansyah,id,['rosdiansyah'],['rosdiansyah'],['rosdiansyah'],['rosdiansyah'],"[('rosdiansyah', 'NN')]","[('rosdiansyah', 'n')]",['rosdiansyah']
25396,25396,sutarjo,['sutarjo'],sutarjo,id,['sutarjo'],['sutarjo'],['sutarjo'],['sutarjo'],"[('sutarjo', 'NN')]","[('sutarjo', 'n')]",['sutarjo']
25408,25408,bagiusss,['bagiusss'],bagiusss,id,['bagiusss'],['bagiusss'],['bagiusss'],['bagiusss'],"[('bagiusss', 'NN')]","[('bagiusss', 'n')]",['bagiusss']
25413,25413,muahh,['muahh'],muahh,id,['muahh'],['muahh'],['muahh'],['muahh'],"[('muahh', 'NN')]","[('muahh', 'n')]",['muahh']
25417,25417,salalu,['salalu'],salalu,id,['salalu'],['salalu'],['salalu'],['salalu'],"[('salalu', 'NN')]","[('salalu', 'n')]",['salalu']
25429,25429,sutandar,['sutandar'],sutandar,id,['sutandar'],['sutandar'],['sutandar'],['sutandar'],"[('sutandar', 'NN')]","[('sutandar', 'n')]",['sutandar']
25437,25437,ninyang,['ninyang'],ninyang,id,['ninyang'],['ninyang'],['ninyang'],['ninyang'],"[('ninyang', 'NN')]","[('ninyang', 'n')]",['ninyang']
25485,25485,utari,['utari'],utari,id,['utari'],['utari'],['utari'],['utari'],"[('utari', 'NN')]","[('utari', 'n')]",['utari']
25495,25495,kdang,['kdang'],kdang,id,['kdang'],['kdang'],['kdang'],['kdang'],"[('kdang', 'NN')]","[('kdang', 'n')]",['kdang']
25515,25515,signyal,['signyal'],signyal,id,['signyal'],['signyal'],['signyal'],['signyal'],"[('signyal', 'NN')]","[('signyal', 'n')]",['signyal']
25516,25516,milihat,['milihat'],milihat,id,['milihat'],['milihat'],['milihat'],['milihat'],"[('milihat', 'NNS')]","[('milihat', 'n')]",['milihat']
25524,25524,hilalah,['hilalah'],hilalah,id,['hilalah'],['hilalah'],['hilalah'],['hilalah'],"[('hilalah', 'NN')]","[('hilalah', 'n')]",['hilalah']
25530,25530,mendapatkanhp,['mendapatkanhp'],mendapatkanhp,id,['mendapatkanhp'],['mendapatkanhp'],['mendapatkanhp'],['mendapatkanhp'],"[('mendapatkanhp', 'NN')]","[('mendapatkanhp', 'n')]",['mendapatkanhp']
25542,25542,dihatij,['dihatij'],dihatij,id,['dihatij'],['dihatij'],['dihatij'],['dihatij'],"[('dihatij', 'NN')]","[('dihatij', 'n')]",['dihatij']
25543,25543,playanannya,['playanannya'],playanannya,id,['playanannya'],['playanannya'],['playanannya'],['playanannya'],"[('playanannya', 'NN')]","[('playanannya', 'n')]",['playanannya']
25552,25552,rusmansyah,['rusmansyah'],rusmansyah,id,['rusmansyah'],['rusmansyah'],['rusmansyah'],['rusmansyah'],"[('rusmansyah', 'NN')]","[('rusmansyah', 'n')]",['rusmansyah']
25561,25561,hnya,['hnya'],hnya,id,['hnya'],['hnya'],['hnya'],['hnya'],"[('hnya', 'NN')]","[('hnya', 'n')]",['hnya']
25562,25562,smenjak,['smenjak'],smenjak,id,['smenjak'],['smenjak'],['smenjak'],['smenjak'],"[('smenjak', 'NN')]","[('smenjak', 'n')]",['smenjak']
25572,25572,ditinggalin,['ditinggalin'],ditinggalin,id,['ditinggalin'],['ditinggalin'],['ditinggalin'],['ditinggalin'],"[('ditinggalin', 'NN')]","[('ditinggalin', 'n')]",['ditinggalin']
25575,25575,gatahu,['gatahu'],gatahu,id,['gatahu'],['gatahu'],['gatahu'],['gatahu'],"[('gatahu', 'NN')]","[('gatahu', 'n')]",['gatahu']
25586,25586,ituh,['ituh'],ituh,id,['ituh'],['ituh'],['ituh'],['ituh'],"[('ituh', 'NN')]","[('ituh', 'n')]",['ituh']
25601,25601,ipsnya,['ipsnya'],ipsnya,id,['ipsnya'],['ipsnya'],['ipsnya'],['ipsnya'],"[('ipsnya', 'NN')]","[('ipsnya', 'n')]",['ipsnya']
25602,25602,komariyah,['komariyah'],komariyah,id,['komariyah'],['komariyah'],['komariyah'],['komariyah'],"[('komariyah', 'NN')]","[('komariyah', 'n')]",['komariyah']
25622,25622,menginstall,['menginstall'],menginstall,id,['menginstall'],['menginstall'],['menginstall'],['menginstall'],"[('menginstall', 'NN')]","[('menginstall', 'n')]",['menginstall']
25639,25639,rajasa,['rajasa'],rajasa,id,['rajasa'],['rajasa'],['rajasa'],['rajasa'],"[('rajasa', 'NN')]","[('rajasa', 'n')]",['rajasa']
25644,25644,impormasi,['impormasi'],impormasi,id,['impormasi'],['impormasi'],['impormasi'],['impormasi'],"[('impormasi', 'NN')]","[('impormasi', 'n')]",['impormasi']
25645,25645,dperbaiki,['dperbaiki'],dperbaiki,id,['dperbaiki'],['dperbaiki'],['dperbaiki'],['dperbaiki'],"[('dperbaiki', 'NN')]","[('dperbaiki', 'n')]",['dperbaiki']
25649,25649,purwono,['purwono'],purwono,id,['purwono'],['purwono'],['purwono'],['purwono'],"[('purwono', 'NN')]","[('purwono', 'n')]",['purwono']
25668,25668,budiardjo,['budiardjo'],budiardjo,id,['budiardjo'],['budiardjo'],['budiardjo'],['budiardjo'],"[('budiardjo', 'NN')]","[('budiardjo', 'n')]",['budiardjo']
